episode,seat,step,day,item,requested,filled,revenue,weighted_price,floor_units
90104951,0,657,27,WOOL,1,0,0.0,0,0
90104951,1,657,27,WOOL,1,1,93.0,93.0,0
90104951,1,658,27,STRAWBERRY,3,3,552.0,184.0,0
90104951,0,658,27,WOOL,1,0,0.0,0,0
90104951,1,658,27,WOOL,1,1,88.0,88.0,0
90104951,0,659,27,STRAWBERRY,3,0,0.0,0,0
90104951,1,659,27,STRAWBERRY,3,3,547.0,182.333333,0
90104951,0,659,27,WOOL,1,0,0.0,0,0
90104951,1,659,27,WOOL,1,1,82.0,82.0,0
90104951,0,660,27,WOOL,1,0,0.0,0,0
90104951,1,660,27,WOOL,1,1,77.0,77.0,0
90104951,0,661,27,STRAWBERRY,3,0,0.0,0,0
90104951,1,661,27,STRAWBERRY,3,3,556.0,185.333333,0
90104951,0,661,27,MILK,12,0,0.0,0,0
90104951,1,661,27,MILK,12,0,0.0,0,0
90104951,0,661,27,WOOL,1,0,0.0,0,0
90104951,1,661,27,WOOL,1,1,102.0,102.0,0
90104951,0,662,27,STRAWBERRY,12,0,0.0,0,0
90104951,1,662,27,STRAWBERRY,12,3,550.0,183.333333,0
90104951,0,663,27,STRAWBERRY,14,0,0.0,0,0
90104951,1,663,27,STRAWBERRY,14,0,0.0,0,0
90104951,0,664,27,STRAWBERRY,12,0,0.0,0,0
90104951,1,664,27,STRAWBERRY,12,0,0.0,0,0
90104951,0,665,27,STRAWBERRY,6,0,0.0,0,0
90104951,1,665,27,STRAWBERRY,6,0,0.0,0,0
90104951,0,667,27,MILK,5,0,0.0,0,0
90104951,1,667,27,MILK,5,0,0.0,0,0
90104951,0,668,27,STRAWBERRY,12,0,0.0,0,0
90104951,1,668,27,STRAWBERRY,12,0,0.0,0,0
90104951,0,669,27,STRAWBERRY,6,0,0.0,0,0
90104951,1,669,27,STRAWBERRY,6,0,0.0,0,0
90104951,0,670,27,MILK,19,0,0.0,0,0
90104951,1,670,27,MILK,19,0,0.0,0,0
90104951,0,673,28,STRAWBERRY,15,15,2808.0,187.2,0
90104951,1,673,28,STRAWBERRY,7,7,1268.0,181.142857,0
90104951,0,673,28,MILK,19,9,565.0,62.777778,0
90104951,1,673,28,MILK,15,15,742.0,49.466667,0
90104951,0,674,28,STRAWBERRY,4,0,0.0,0,0
90104951,0,674,28,MILK,10,0,0.0,0,0
90104951,1,674,28,MILK,10,0,0.0,0,0
90104951,0,675,28,STRAWBERRY,4,0,0.0,0,0
90104951,0,676,28,STRAWBERRY,3,0,0.0,0,0
90104951,1,677,28,STRAWBERRY,4,4,721.0,180.25,0
90104951,1,678,28,STRAWBERRY,4,4,712.0,178.0,0
90104951,0,678,28,MILK,10,0,0.0,0,0
90104951,1,678,28,MILK,10,0,0.0,0,0
90104951,0,679,28,STRAWBERRY,4,0,0.0,0,0
90104951,1,679,28,STRAWBERRY,4,0,0.0,0,0
90104951,0,681,28,STRAWBERRY,4,0,0.0,0,0
90104951,1,681,28,STRAWBERRY,4,0,0.0,0,0
90104951,0,682,28,STRAWBERRY,18,0,0.0,0,0
90104951,1,682,28,STRAWBERRY,18,0,0.0,0,0
90104951,0,685,28,STRAWBERRY,4,0,0.0,0,0
90104951,1,685,28,STRAWBERRY,4,0,0.0,0,0
90104951,0,685,28,MILK,11,0,0.0,0,0
90104951,1,685,28,MILK,11,0,0.0,0,0
90104951,0,686,28,STRAWBERRY,34,0,0.0,0,0
90104951,1,686,28,STRAWBERRY,34,0,0.0,0,0
90104951,0,686,28,MILK,16,0,0.0,0,0
90104951,1,686,28,MILK,16,0,0.0,0,0
90104951,0,687,28,MELON,12,12,1924.0,160.333333,0
90104951,1,687,28,MELON,8,8,1336.0,167.0,0
90104951,0,687,28,WOOL,11,4,654.0,163.5,0
90104951,1,687,28,WOOL,5,5,802.0,160.4,0
90104951,0,688,28,STRAWBERRY,4,0,0.0,0,0
90104951,1,688,28,STRAWBERRY,4,0,0.0,0,0
90104951,0,689,28,STRAWBERRY,9,0,0.0,0,0
90104951,1,689,28,STRAWBERRY,9,0,0.0,0,0
90104951,1,689,28,WOOL,2,2,299.0,149.5,0
90104951,0,690,28,STRAWBERRY,21,0,0.0,0,0
90104951,1,690,28,STRAWBERRY,21,0,0.0,0,0
90104951,1,693,28,WOOL,2,2,299.0,149.5,0
90104951,0,697,29,MELON,15,0,0.0,0,0
90104951,1,697,29,MELON,15,4,588.0,147.0,0
90104951,0,697,29,STRAWBERRY,20,13,2413.0,185.615385,0
90104951,1,697,29,STRAWBERRY,20,13,2413.0,185.615385,0
90104951,0,697,29,MILK,11,9,666.0,74.0,0
90104951,1,697,29,MILK,11,9,495.0,55.0,0
90104951,0,697,29,WOOL,20,0,0.0,0,0
90104951,1,697,29,WOOL,20,6,936.0,156.0,0
90104951,0,698,29,MILK,11,0,0.0,0,0
90104951,1,698,29,MILK,11,0,0.0,0,0
90104951,0,699,29,WOOL,22,0,0.0,0,0
90104951,1,699,29,WOOL,22,0,0.0,0,0
90104951,0,702,29,MILK,14,0,0.0,0,0
90104951,1,702,29,MILK,14,0,0.0,0,0
90104951,0,703,29,MILK,4,0,0.0,0,0
90104951,1,703,29,MILK,4,0,0.0,0,0
90104951,0,703,29,WOOL,24,0,0.0,0,0
90104951,1,703,29,WOOL,24,0,0.0,0,0
90104951,0,707,29,MELON,1,0,0.0,0,0
90104951,1,707,29,MELON,1,0,0.0,0,0
90104951,0,709,29,MELON,10,0,0.0,0,0
90104951,1,709,29,MELON,10,0,0.0,0,0
90104951,0,709,29,WOOL,12,0,0.0,0,0
90104951,1,709,29,WOOL,12,0,0.0,0,0
90104951,0,710,29,MELON,4,0,0.0,0,0
90104951,1,710,29,MELON,4,0,0.0,0,0
90104951,0,710,29,MILK,11,0,0.0,0,0
90104951,1,710,29,MILK,11,0,0.0,0,0
90104951,0,711,29,MELON,1,0,0.0,0,0
90104951,1,711,29,MELON,1,0,0.0,0,0
90104951,0,712,29,MILK,15,0,0.0,0,0
90104951,1,712,29,MILK,15,0,0.0,0,0
90104951,0,712,29,WOOL,20,0,0.0,0,0
90104951,1,712,29,WOOL,20,0,0.0,0,0
90104951,0,713,29,MELON,10,0,0.0,0,0
90104951,1,713,29,MELON,10,0,0.0,0,0
90104951,0,713,29,STRAWBERRY,9,0,0.0,0,0
90104951,1,713,29,STRAWBERRY,9,0,0.0,0,0
90104951,0,713,29,MILK,4,0,0.0,0,0
90104951,1,713,29,MILK,4,0,0.0,0,0
90104951,0,714,29,MELON,4,0,0.0,0,0
90104951,1,714,29,MELON,4,0,0.0,0,0
90104951,0,715,29,MILK,4,0,0.0,0,0
90104951,1,715,29,MILK,4,0,0.0,0,0
90104951,0,715,29,WOOL,12,0,0.0,0,0
90104951,1,715,29,WOOL,12,0,0.0,0,0
90104951,0,716,29,STRAWBERRY,4,0,0.0,0,0
90104951,1,716,29,STRAWBERRY,4,0,0.0,0,0
90104951,0,716,29,MILK,4,0,0.0,0,0
90104951,1,716,29,MILK,4,0,0.0,0,0
90106933,0,76,3,MELON,6,0,0.0,0,0
90106933,0,77,3,MELON,5,0,0.0,0,0
90106933,0,98,4,MELON,4,0,0.0,0,0
90106933,1,154,6,WOOL,6,0,0.0,0,0
90106933,0,158,6,WOOL,6,0,0.0,0,0
90106933,0,195,8,MILK,8,0,0.0,0,0
90106933,1,197,8,MILK,6,0,0.0,0,0
90106933,0,198,8,MILK,12,0,0.0,0,0
90106933,1,198,8,MILK,6,0,0.0,0,0
90106933,1,199,8,MILK,6,0,0.0,0,0
90106933,0,229,9,WOOL,4,0,0.0,0,0
90106933,1,238,9,WOOL,4,0,0.0,0,0
90106933,1,254,10,MELON,6,0,0.0,0,0
90106933,0,256,10,MELON,6,0,0.0,0,0
90106933,0,257,10,MELON,6,0,0.0,0,0
90106933,0,259,10,MELON,16,0,0.0,0,0
90106933,1,259,10,MELON,6,0,0.0,0,0
90106933,1,259,10,MILK,3,0,0.0,0,0
90106933,0,262,10,MELON,11,0,0.0,0,0
90106933,1,262,10,MILK,3,0,0.0,0,0
90106933,1,263,10,MELON,12,0,0.0,0,0
90106933,0,264,11,MELON,27,12,2894.0,241.166667,0
90106933,1,265,11,MELON,18,18,4171.0,231.722222,0
90106933,1,265,11,MILK,3,3,578.0,192.666667,0
90106933,0,269,11,STRAWBERRY,4,0,0.0,0,0
90106933,1,272,11,WOOL,6,0,0.0,0,0
90106933,0,280,11,WOOL,6,0,0.0,0,0
90106933,0,292,12,STRAWBERRY,6,0,0.0,0,0
90106933,0,293,12,MILK,9,9,1782.0,198.0,0
90106933,0,294,12,MILK,12,0,0.0,0,0
90106933,0,295,12,MILK,20,0,0.0,0,0
90106933,0,301,12,MILK,9,0,0.0,0,0
90106933,0,302,12,MILK,6,0,0.0,0,0
90106933,0,306,12,MELON,12,0,0.0,0,0
90106933,1,306,12,MELON,6,0,0.0,0,0
90106933,1,306,12,MILK,3,0,0.0,0,0
90106933,1,307,12,WOOL,4,0,0.0,0,0
90106933,0,308,12,MILK,2,0,0.0,0,0
90106933,0,309,12,WOOL,5,0,0.0,0,0
90106933,1,313,13,MILK,6,6,1144.0,190.666667,0
90106933,1,319,13,MILK,6,0,0.0,0,0
90106933,0,324,13,MILK,3,3,531.0,177.0,0
90106933,0,325,13,MILK,3,1,179.0,179.0,0
90106933,1,340,14,WOOL,6,0,0.0,0,0
90106933,0,342,14,MILK,3,3,549.0,183.0,0
90106933,1,342,14,WOOL,6,0,0.0,0,0
90106933,0,343,14,MILK,3,1,179.0,179.0,0
90106933,1,343,14,WOOL,6,0,0.0,0,0
90106933,0,344,14,MILK,4,0,0.0,0,0
90106933,1,344,14,MILK,6,0,0.0,0,0
90106933,0,347,14,MILK,3,0,0.0,0,0
90106933,0,348,14,MILK,4,0,0.0,0,0
90106933,0,348,14,WOOL,7,6,1023.0,170.5,0
90106933,1,349,14,MELON,6,0,0.0,0,0
90106933,1,350,14,WOOL,6,0,0.0,0,0
90106933,0,353,14,WOOL,6,0,0.0,0,0
90106933,0,354,14,WOOL,6,0,0.0,0,0
90106933,0,358,14,WOOL,7,0,0.0,0,0
90106933,0,359,14,MELON,6,6,1295.0,215.833333,0
90106933,0,359,14,STRAWBERRY,4,0,0.0,0,0
90106933,0,360,15,MELON,7,6,1250.0,208.333333,0
90106933,1,360,15,STRAWBERRY,4,4,861.0,215.25,0
90106933,1,361,15,MILK,3,3,549.0,183.0,0
90106933,1,361,15,WOOL,4,4,276.0,69.0,0
90106933,0,362,15,MELON,7,0,0.0,0,0
90106933,0,365,15,WOOL,4,4,184.0,46.0,0
90106933,0,366,15,MILK,9,9,1554.0,172.666667,0
90106933,0,366,15,WOOL,4,0,0.0,0,0
90106933,0,367,15,MILK,9,0,0.0,0,0
90106933,0,370,15,WOOL,9,0,0.0,0,0
90106933,0,371,15,MILK,12,0,0.0,0,0
90106933,0,375,15,WOOL,6,0,0.0,0,0
90106933,1,380,15,MILK,6,0,0.0,0,0
90106933,1,380,15,WOOL,4,0,0.0,0,0
90106933,0,384,16,WOOL,8,4,35.0,8.75,1
90106933,1,385,16,MILK,3,3,537.0,179.0,0
90106933,0,386,16,MILK,9,9,1446.0,160.666667,0
90106933,0,387,16,MILK,9,0,0.0,0,0
90106933,0,391,16,MILK,28,0,0.0,0,0
90106933,1,401,16,MILK,3,0,0.0,0,0
90106933,1,406,16,STRAWBERRY,2,0,0.0,0,0
90106933,0,407,16,WOOL,4,0,0.0,0,0
90106933,0,408,17,MILK,9,9,1446.0,160.666667,0
90106933,1,409,17,STRAWBERRY,2,2,452.0,226.0,0
90106933,0,409,17,MILK,9,0,0.0,0,0
90106933,1,409,17,MILK,6,6,904.0,150.666667,0
90106933,0,411,17,MELON,1,0,0.0,0,0
90106933,0,416,17,STRAWBERRY,5,5,1128.0,225.6,0
90106933,0,417,17,STRAWBERRY,5,3,675.0,225.0,0
90106933,1,418,17,MILK,6,0,0.0,0,0
90106933,1,420,17,MELON,6,0,0.0,0,0
90106933,1,420,17,WOOL,4,0,0.0,0,0
90106933,0,421,17,STRAWBERRY,5,0,0.0,0,0
90106933,0,423,17,MELON,4,0,0.0,0,0
90106933,0,423,17,WOOL,4,0,0.0,0,0
90106933,0,424,17,WOOL,3,0,0.0,0,0
90106933,1,427,17,MILK,3,0,0.0,0,0
90106933,1,432,18,STRAWBERRY,8,8,1807.0,225.875,0
90106933,1,433,18,MILK,3,3,474.0,158.0,0
90106933,1,433,18,WOOL,16,16,30.0,1.875,14
90106933,0,436,18,STRAWBERRY,8,8,1799.0,224.875,0
90106933,0,437,18,STRAWBERRY,8,0,0.0,0,0
90106933,0,437,18,MILK,3,3,474.0,158.0,0
90106933,0,438,18,MILK,8,8,1171.0,146.375,0
90106933,0,439,18,MILK,5,1,137.0,137.0,0
90106933,0,440,18,MILK,4,0,0.0,0,0
90106933,0,441,18,STRAWBERRY,17,0,0.0,0,0
90106933,1,441,18,MILK,6,0,0.0,0,0
90106933,0,442,18,MILK,3,0,0.0,0,0
90106933,0,443,18,MILK,5,0,0.0,0,0
90106933,0,444,18,MILK,20,0,0.0,0,0
90106933,0,444,18,WOOL,2,2,2.0,1.0,2
90106933,0,445,18,STRAWBERRY,20,0,0.0,0,0
90106933,0,445,18,WOOL,2,2,16.0,8.0,0
90106933,0,448,18,WOOL,2,2,2.0,1.0,2
90106933,0,449,18,WOOL,2,2,2.0,1.0,2
90106933,0,450,18,STRAWBERRY,1,0,0.0,0,0
90106933,0,450,18,MILK,6,0,0.0,0,0
90106933,1,452,18,MILK,3,0,0.0,0,0
90106933,1,452,18,WOOL,4,0,0.0,0,0
90106933,1,455,18,STRAWBERRY,4,0,0.0,0,0
90106933,1,456,19,STRAWBERRY,12,12,2706.0,225.5,0
90106933,0,456,19,WOOL,4,4,4.0,1.0,4
90106933,0,457,19,WOOL,4,4,18.0,4.5,2
90106933,1,460,19,MILK,6,0,0.0,0,0
90106933,0,460,19,WOOL,1,1,1.0,1.0,1
90106933,0,461,19,WOOL,4,0,0.0,0,0
90106933,0,464,19,STRAWBERRY,1,1,226.0,226.0,0
90106933,0,465,19,STRAWBERRY,1,1,227.0,227.0,0
90106933,0,466,19,STRAWBERRY,10,10,2248.0,224.8,0
90106933,0,466,19,WOOL,4,0,0.0,0,0
90106933,0,467,19,STRAWBERRY,10,3,668.0,222.666667,0
90106933,1,467,19,MILK,9,0,0.0,0,0
90106933,0,468,19,STRAWBERRY,1,0,0.0,0,0
90106933,0,469,19,STRAWBERRY,1,0,0.0,0,0
90106933,0,470,19,STRAWBERRY,2,0,0.0,0,0
90106933,0,470,19,MILK,9,9,1251.0,139.0,0
90106933,0,470,19,WOOL,4,0,0.0,0,0
90106933,0,471,19,STRAWBERRY,10,0,0.0,0,0
90106933,0,471,19,MILK,9,0,0.0,0,0
90106933,0,472,19,STRAWBERRY,1,0,0.0,0,0
90106933,0,474,19,STRAWBERRY,9,0,0.0,0,0
90106933,0,475,19,MILK,12,0,0.0,0,0
90106933,0,477,19,MILK,11,0,0.0,0,0
90106933,0,478,19,STRAWBERRY,6,0,0.0,0,0
90106933,1,478,19,STRAWBERRY,6,0,0.0,0,0
90106933,1,480,20,STRAWBERRY,12,12,2634.0,219.5,0
90106933,0,481,20,STRAWBERRY,22,12,2614.0,217.833333,0
90106933,1,481,20,MILK,6,6,828.0,138.0,0
90106933,0,482,20,STRAWBERRY,12,0,0.0,0,0
90106933,0,484,20,MILK,15,15,1739.0,115.933333,0
90106933,0,485,20,MILK,15,0,0.0,0,0
90106933,0,486,20,STRAWBERRY,20,0,0.0,0,0
90106933,0,488,20,STRAWBERRY,3,0,0.0,0,0
90106933,0,489,20,MILK,15,0,0.0,0,0
90106933,0,492,20,STRAWBERRY,2,2,435.0,217.5,0
90106933,0,493,20,STRAWBERRY,2,0,0.0,0,0
90106933,0,494,20,STRAWBERRY,4,0,0.0,0,0
90106933,0,497,20,STRAWBERRY,2,0,0.0,0,0
90106933,0,498,20,STRAWBERRY,7,0,0.0,0,0
90106933,0,499,20,STRAWBERRY,4,0,0.0,0,0
90106933,1,499,20,STRAWBERRY,6,0,0.0,0,0
90106933,1,499,20,MILK,3,0,0.0,0,0
90106933,0,501,20,STRAWBERRY,2,0,0.0,0,0
90106933,1,502,20,STRAWBERRY,4,0,0.0,0,0
90106933,1,503,20,MILK,3,0,0.0,0,0
90106933,1,503,20,WOOL,4,0,0.0,0,0
90106933,0,504,21,STRAWBERRY,14,14,2976.0,212.571429,0
90106933,0,505,21,MELON,2,2,457.0,228.5,0
90106933,0,505,21,STRAWBERRY,18,0,0.0,0,0
90106933,1,505,21,STRAWBERRY,8,8,1688.0,211.0,0
90106933,1,505,21,MILK,3,3,417.0,139.0,0
90106933,1,505,21,WOOL,16,16,476.0,29.75,4
90106933,0,506,21,MELON,2,0,0.0,0,0
90106933,0,510,21,MELON,2,0,0.0,0,0
90106933,0,520,21,MILK,2,2,329.0,164.5,0
90106933,0,521,21,MILK,2,2,341.0,170.5,0
90106933,1,524,21,STRAWBERRY,6,0,0.0,0,0
90106933,0,524,21,MILK,2,2,318.0,159.0,0
90106933,1,525,21,MELON,6,0,0.0,0,0
90106933,1,525,21,STRAWBERRY,2,0,0.0,0,0
90106933,0,525,21,MILK,2,2,329.0,164.5,0
90106933,1,525,21,MILK,3,0,0.0,0,0
90106933,0,526,21,STRAWBERRY,3,0,0.0,0,0
90106933,0,527,21,MELON,10,0,0.0,0,0
90106933,0,527,21,STRAWBERRY,2,0,0.0,0,0
90106933,1,527,21,STRAWBERRY,2,0,0.0,0,0
90106933,1,527,21,MILK,6,0,0.0,0,0
90106933,0,528,22,STRAWBERRY,14,14,2932.0,209.428571,0
90106933,1,529,22,STRAWBERRY,18,18,3704.0,205.777778,0
90106933,1,529,22,MILK,5,5,748.0,149.6,0
90106933,1,529,22,WOOL,4,4,419.0,104.75,0
90106933,0,531,22,STRAWBERRY,14,0,0.0,0,0
90106933,0,536,22,MILK,15,15,2022.0,134.8,0
90106933,0,537,22,MILK,19,0,0.0,0,0
90106933,0,537,22,WOOL,24,24,1235.0,51.458333,4
90106933,0,538,22,WOOL,24,0,0.0,0,0
90106933,0,541,22,MILK,24,0,0.0,0,0
90106933,0,542,22,WOOL,44,0,0.0,0,0
90106933,0,543,22,STRAWBERRY,2,0,0.0,0,0
90106933,1,543,22,MILK,6,0,0.0,0,0
90106933,1,547,22,MELON,6,0,0.0,0,0
90106933,0,547,22,STRAWBERRY,6,2,416.0,208.0,0
90106933,0,548,22,STRAWBERRY,6,0,0.0,0,0
90106933,1,548,22,STRAWBERRY,6,0,0.0,0,0
90106933,0,549,22,WOOL,2,0,0.0,0,0
90106933,1,550,22,STRAWBERRY,5,0,0.0,0,0
90106933,0,550,22,WOOL,12,0,0.0,0,0
90106933,0,551,22,STRAWBERRY,2,0,0.0,0,0
90106933,1,551,22,STRAWBERRY,4,0,0.0,0,0
90106933,0,552,23,WOOL,8,0,0.0,0,0
90106933,1,553,23,STRAWBERRY,8,8,1592.0,199.0,0
90106933,1,553,23,MILK,3,3,456.0,152.0,0
90106933,0,561,23,STRAWBERRY,13,13,2561.0,197.0,0
90106933,0,562,23,MELON,6,6,1335.0,222.5,0
90106933,0,562,23,STRAWBERRY,13,0,0.0,0,0
90106933,0,562,23,MILK,4,4,628.0,157.0,0
90106933,0,563,23,MELON,6,0,0.0,0,0
90106933,1,564,23,MILK,6,0,0.0,0,0
90106933,0,565,23,MILK,4,4,603.0,150.75,0
90106933,0,566,23,STRAWBERRY,14,0,0.0,0,0
90106933,0,566,23,MILK,4,1,145.0,145.0,0
90106933,0,566,23,WOOL,3,0,0.0,0,0
90106933,0,567,23,MELON,9,0,0.0,0,0
90106933,1,567,23,MILK,3,0,0.0,0,0
90106933,1,567,23,WOOL,8,0,0.0,0,0
90106933,0,569,23,STRAWBERRY,4,2,394.0,197.0,0
90106933,0,569,23,MILK,1,0,0.0,0,0
90106933,1,571,23,STRAWBERRY,6,0,0.0,0,0
90106933,0,572,23,MILK,2,2,280.0,140.0,0
90106933,0,573,23,STRAWBERRY,6,0,0.0,0,0
90106933,0,573,23,MILK,12,0,0.0,0,0
90106933,1,574,23,STRAWBERRY,6,0,0.0,0,0
90106933,1,574,23,WOOL,4,0,0.0,0,0
90106933,0,576,24,MELON,6,6,1323.0,220.5,0
90106933,0,576,24,STRAWBERRY,29,29,4982.0,171.793103,0
90106933,1,576,24,STRAWBERRY,29,29,4982.0,171.793103,0
90106933,1,577,24,MELON,6,6,1309.0,218.166667,0
90106933,1,577,24,MILK,6,6,917.0,152.833333,0
90106933,1,577,24,WOOL,8,8,798.0,99.75,0
90106933,0,578,24,MELON,8,0,0.0,0,0
90106933,0,578,24,STRAWBERRY,35,0,0.0,0,0
90106933,0,582,24,MELON,7,0,0.0,0,0
90106933,1,585,24,MELON,12,0,0.0,0,0
90106933,1,585,24,MILK,3,0,0.0,0,0
90106933,1,589,24,MELON,6,0,0.0,0,0
90106933,0,589,24,STRAWBERRY,2,2,337.0,168.5,0
90106933,1,591,24,MELON,12,0,0.0,0,0
90106933,1,592,24,STRAWBERRY,6,0,0.0,0,0
90106933,0,594,24,STRAWBERRY,4,0,0.0,0,0
90106933,0,595,24,STRAWBERRY,4,0,0.0,0,0
90106933,0,598,24,STRAWBERRY,4,4,662.0,165.5,0
90106933,0,599,24,MELON,6,0,0.0,0,0
90106933,0,599,24,STRAWBERRY,4,0,0.0,0,0
90106933,1,599,24,STRAWBERRY,2,0,0.0,0,0
90106933,0,600,25,STRAWBERRY,21,20,2680.0,134.0,0
90106933,1,600,25,STRAWBERRY,18,18,2484.0,138.0,0
90106933,1,601,25,MILK,6,6,1152.0,192.0,0
90106933,1,601,25,WOOL,4,4,624.0,156.0,0
90106933,0,607,25,MILK,6,6,1128.0,188.0,0
90106933,1,608,25,MELON,6,0,0.0,0,0
90106933,0,608,25,MILK,15,15,2458.0,163.866667,0
90106933,0,609,25,MILK,9,0,0.0,0,0
90106933,0,612,25,MILK,6,0,0.0,0,0
90106933,0,612,25,WOOL,9,9,1327.0,147.444444,0
90106933,0,613,25,MILK,9,0,0.0,0,0
90106933,0,613,25,WOOL,9,9,1229.0,136.555556,0
90106933,0,616,25,WOOL,3,3,335.0,111.666667,0
90106933,0,617,25,STRAWBERRY,6,0,0.0,0,0
90106933,0,617,25,MILK,14,0,0.0,0,0
90106933,0,617,25,WOOL,9,0,0.0,0,0
90106933,1,618,25,MELON,6,0,0.0,0,0
90106933,1,618,25,STRAWBERRY,4,0,0.0,0,0
90106933,1,618,25,MILK,3,0,0.0,0,0
90106933,0,619,25,STRAWBERRY,6,0,0.0,0,0
90106933,1,620,25,STRAWBERRY,6,0,0.0,0,0
90106933,0,622,25,MELON,6,0,0.0,0,0
90106933,1,622,25,STRAWBERRY,7,0,0.0,0,0
90106933,1,622,25,MILK,3,0,0.0,0,0
90106933,1,623,25,STRAWBERRY,6,0,0.0,0,0
90106933,0,625,26,MELON,6,6,894.0,149.0,0
90106933,1,625,26,STRAWBERRY,12,12,1129.0,94.083333,0
90106933,1,625,26,MILK,9,9,1607.0,178.555556,0
90106933,0,625,26,WOOL,1,0,0.0,0,0
90106933,0,627,26,WOOL,2,0,0.0,0,0
90106933,0,631,26,WOOL,12,0,0.0,0,0
90106933,0,632,26,STRAWBERRY,20,20,1421.0,71.05,0
90106933,0,632,26,MILK,15,15,2298.0,153.2,0
90106933,1,632,26,MILK,6,0,0.0,0,0
90106933,0,633,26,STRAWBERRY,20,0,0.0,0,0
90106933,0,633,26,MILK,15,0,0.0,0,0
90106933,1,636,26,WOOL,8,0,0.0,0,0
90106933,0,637,26,STRAWBERRY,20,0,0.0,0,0
90106933,0,637,26,MILK,30,0,0.0,0,0
90106933,1,642,26,STRAWBERRY,6,0,0.0,0,0
90106933,1,642,26,WOOL,4,0,0.0,0,0
90106933,0,649,27,MELON,6,6,918.0,153.0,0
90106933,1,649,27,STRAWBERRY,9,9,769.0,85.444444,0
90106933,1,649,27,MILK,3,3,531.0,177.0,0
90106933,1,649,27,WOOL,8,8,1272.0,159.0,0
90106933,0,656,27,MILK,9,9,1500.0,166.666667,0
90106933,0,657,27,STRAWBERRY,2,2,180.0,90.0,0
90106933,0,657,27,MILK,9,0,0.0,0,0
90106933,0,657,27,WOOL,1,1,158.0,158.0,0
90106933,0,660,27,STRAWBERRY,2,2,172.0,86.0,0
90106933,0,660,27,WOOL,1,1,154.0,154.0,0
90106933,0,661,27,STRAWBERRY,2,2,196.0,98.0,0
90106933,0,661,27,MILK,10,0,0.0,0,0
90106933,0,661,27,WOOL,1,1,169.0,169.0,0
90106933,0,663,27,STRAWBERRY,8,8,706.0,88.25,0
90106933,0,664,27,STRAWBERRY,18,9,648.0,72.0,0
90106933,0,665,27,STRAWBERRY,4,0,0.0,0,0
90106933,0,667,27,MILK,4,0,0.0,0,0
90106933,0,668,27,STRAWBERRY,8,0,0.0,0,0
90106933,1,669,27,MELON,6,0,0.0,0,0
90106933,0,669,27,STRAWBERRY,4,0,0.0,0,0
90106933,0,670,27,MILK,15,0,0.0,0,0
90106933,1,671,27,STRAWBERRY,7,0,0.0,0,0
90106933,1,671,27,MILK,3,0,0.0,0,0
90106933,1,672,28,STRAWBERRY,10,10,557.0,55.7,0
90106933,1,673,28,MELON,6,6,870.0,145.0,0
90106933,0,673,28,MILK,12,12,2074.0,172.833333,0
90106933,1,673,28,MILK,12,12,2108.0,175.666667,0
90106933,1,673,28,WOOL,4,4,744.0,186.0,0
90106933,0,674,28,MILK,8,3,423.0,141.0,0
90106933,0,678,28,MILK,8,0,0.0,0,0
90106933,0,681,28,STRAWBERRY,3,3,222.0,74.0,0
90106933,0,682,28,STRAWBERRY,12,12,714.0,59.5,0
90106933,0,685,28,STRAWBERRY,3,0,0.0,0,0
90106933,0,685,28,MILK,9,0,0.0,0,0
90106933,0,686,28,STRAWBERRY,23,0,0.0,0,0
90106933,0,686,28,MILK,13,0,0.0,0,0
90106933,0,688,28,STRAWBERRY,3,0,0.0,0,0
90106933,0,689,28,STRAWBERRY,6,0,0.0,0,0
90106933,0,690,28,STRAWBERRY,14,0,0.0,0,0
90106933,1,696,29,STRAWBERRY,13,13,861.0,66.230769,0
90106933,1,696,29,MILK,9,9,1581.0,175.666667,0
90106933,0,697,29,STRAWBERRY,13,13,736.0,56.615385,0
90106933,0,698,29,MILK,9,9,1527.0,169.666667,0
90106933,0,699,29,WOOL,22,21,4092.0,194.857143,0
90106933,0,702,29,MILK,11,0,0.0,0,0
90106933,0,703,29,MILK,3,0,0.0,0,0
90106933,0,703,29,WOOL,24,0,0.0,0,0
90106933,0,707,29,MELON,1,1,154.0,154.0,0
90106933,0,709,29,MELON,8,8,1224.0,153.0,0
90106933,0,709,29,WOOL,12,0,0.0,0,0
90106933,0,710,29,MELON,3,3,426.0,142.0,0
90106933,0,710,29,MILK,9,0,0.0,0,0
90106933,0,711,29,MELON,1,0,0.0,0,0
90106933,0,712,29,MILK,12,0,0.0,0,0
90106933,0,712,29,WOOL,20,0,0.0,0,0
90106933,1,712,29,WOOL,12,0,0.0,0,0
90106933,0,713,29,MELON,8,0,0.0,0,0
90106933,0,713,29,STRAWBERRY,6,0,0.0,0,0
90106933,0,713,29,MILK,3,0,0.0,0,0
90106933,1,713,29,MILK,6,0,0.0,0,0
90106933,1,713,29,WOOL,4,0,0.0,0,0
90106933,0,714,29,MELON,3,0,0.0,0,0
90106933,1,714,29,MILK,3,0,0.0,0,0
90106933,0,715,29,MILK,3,0,0.0,0,0
90106933,0,715,29,WOOL,12,0,0.0,0,0
90106933,0,716,29,STRAWBERRY,3,0,0.0,0,0
90106933,0,716,29,MILK,3,0,0.0,0,0
90106933,1,717,29,STRAWBERRY,4,0,0.0,0,0
