episode,seat,team,score_bands,day,style,confidence,hour,hands,unlocked_count,has_NE,has_SW,has_SE,crops_total,animals_total,cows,sheep,geese,premium_pipeline,premium_price_ratio,weeds,crop_MELON,crop_WHEAT,ready_MELON,ready_WHEAT,ready_SHEEP,ready_COW,crop_STRAWBERRY,ready_STRAWBERRY,ready_
90106946,1,test_money,L3,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.1449375000000002,1,8,4,10,14,4,9,40,0,
90106946,1,test_money,L3,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.1180416666666666,1,10,3,13,6,0,9,40,4,
90106946,1,test_money,L3,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.108625,0,10,4,14,6,20,12,40,8,
90106946,1,test_money,L3,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,1.0688125,0,9,5,11,11,4,9,40,16,
90106946,1,test_money,L3,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,1.0436666666666667,0,9,4,14,12,0,21,40,18,
90106946,1,test_money,L3,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,0.9829375,1,9,3,20,11,20,9,40,24,
90106946,1,test_money,L3,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,0.9426249999999999,1,9,1,26,4,4,14,40,25,
90106946,1,test_money,L3,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,0.9356666666666666,1,8,,29,,0,9,38,39,
90106946,1,test_money,L3,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,0.8999583333333334,1,7,,28,,20,15,38,47,
90106946,1,test_money,L3,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,0.8349375,1,6,,26,,4,9,38,38,
90106946,1,test_money,L3,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,0.6631875,1,5,,24,,0,15,34,36,
90106946,1,test_money,L3,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,0.6210833333333333,2,3,,15,,20,9,28,26,
90106946,1,test_money,L3,27,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,90.0,0.6501874999999999,4,2,30,11,30,4,15,22,15,
90106946,1,test_money,L3,28,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,55.0,0.6208333333333333,11,,31,,31,0,9,15,13,
90106946,1,test_money,L3,29,standard_converged,0.6,0,0,3,1,1,0,36,14,8,5,0,37.0,0.6096666666666667,14,,24,,56,20,15,12,6,0
90108324,0,Renji Starfall,L3,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90108324,0,Renji Starfall,L3,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,1,7,10,7,10,0,0,,,
90108324,0,Renji Starfall,L3,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90108324,0,Renji Starfall,L3,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90108324,0,Renji Starfall,L3,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1588958333333332,0,8,11,8,32,0,0,,,
90108324,0,Renji Starfall,L3,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1925625,0,10,7,10,9,0,0,2,0,
90108324,0,Renji Starfall,L3,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.2203333333333335,0,10,6,10,6,6,0,2,0,
90108324,0,Renji Starfall,L3,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.2425416666666667,0,10,6,17,12,0,0,2,0,0
90108324,0,Renji Starfall,L3,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.2789583333333336,0,11,10,25,22,0,18,6,0,
90108324,0,Renji Starfall,L3,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.2764166666666668,2,11,7,33,7,4,0,12,0,
90108324,0,Renji Starfall,L3,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.3123125000000002,0,11,7,41,11,0,9,17,0,
90108324,0,Renji Starfall,L3,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.318270833333333,0,4,8,9,24,6,0,21,0,0
90108324,0,Renji Starfall,L3,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.3195208333333333,0,6,6,14,18,4,9,27,0,
90108324,0,Renji Starfall,L3,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.3151458333333335,2,6,4,12,6,0,6,33,0,
90108324,0,Renji Starfall,L3,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.3379583333333331,2,9,4,18,12,28,9,38,4,
90108324,0,Renji Starfall,L3,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.3384374999999997,2,8,4,10,14,4,9,40,0,
90108324,0,Renji Starfall,L3,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.3414791666666668,2,10,3,13,6,0,9,40,4,
90108324,0,Renji Starfall,L3,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.3619583333333334,0,10,4,14,6,20,12,40,8,
90108324,0,Renji Starfall,L3,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,1.3580833333333335,0,9,5,11,11,4,9,40,16,
90108324,0,Renji Starfall,L3,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,1.3633541666666666,0,9,4,14,12,0,21,40,18,
90108324,0,Renji Starfall,L3,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,1.3524166666666666,0,9,3,20,11,20,9,40,24,
90108324,0,Renji Starfall,L3,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,1.352625,0,9,1,26,4,4,14,40,25,
90108324,0,Renji Starfall,L3,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,1.3467083333333332,0,8,,29,,0,9,38,39,
90108324,0,Renji Starfall,L3,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,1.3229791666666668,0,7,,28,,20,15,38,47,
90108324,0,Renji Starfall,L3,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,1.313375,0,6,,26,,4,9,38,38,
90108324,0,Renji Starfall,L3,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,1.2538125,0,5,,24,,0,15,34,36,
90108324,0,Renji Starfall,L3,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,1.2000416666666667,3,3,,15,,20,9,28,26,
90108324,0,Renji Starfall,L3,27,standard_converged,0.6,0,0,3,1,1,0,55,14,8,6,0,90.0,1.1809166666666666,3,2,31,11,31,4,15,22,15,
90108324,0,Renji Starfall,L3,28,standard_converged,0.6,0,0,3,1,1,0,47,14,8,6,0,55.0,1.1366666666666667,10,,32,,32,0,9,15,13,
90108324,0,Renji Starfall,L3,29,standard_converged,0.6,0,0,3,1,1,0,36,14,8,5,0,37.0,1.136125,13,,24,,56,20,15,12,6,0
90108324,1,Narendra Sirvi,L3,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90108324,1,Narendra Sirvi,L3,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90108324,1,Narendra Sirvi,L3,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90108324,1,Narendra Sirvi,L3,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90108324,1,Narendra Sirvi,L3,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1588958333333332,0,8,11,8,32,0,0,,,
90108324,1,Narendra Sirvi,L3,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1925625,0,10,7,10,9,0,0,2,0,
90108324,1,Narendra Sirvi,L3,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.2203333333333335,0,10,6,10,6,6,0,2,0,
90108324,1,Narendra Sirvi,L3,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.2425416666666667,0,10,6,17,12,0,0,2,0,0
90108324,1,Narendra Sirvi,L3,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.2789583333333336,0,11,10,25,22,0,18,6,0,
90108324,1,Narendra Sirvi,L3,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.2764166666666668,2,11,7,33,7,4,0,12,0,
90108324,1,Narendra Sirvi,L3,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.3123125000000002,0,11,7,41,11,0,9,17,0,
90108324,1,Narendra Sirvi,L3,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.318270833333333,0,4,8,9,24,6,0,21,0,0
90108324,1,Narendra Sirvi,L3,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.3195208333333333,0,6,6,14,18,4,9,27,0,
90108324,1,Narendra Sirvi,L3,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.3151458333333335,2,6,4,12,6,0,6,33,0,
90108324,1,Narendra Sirvi,L3,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.3379583333333331,1,9,4,18,12,28,9,38,4,
90108324,1,Narendra Sirvi,L3,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.3384374999999997,1,8,4,10,14,4,9,40,0,
90108324,1,Narendra Sirvi,L3,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.3414791666666668,1,10,3,13,6,0,9,40,4,
90108324,1,Narendra Sirvi,L3,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.3619583333333334,0,10,4,14,6,20,12,40,8,
90108324,1,Narendra Sirvi,L3,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,1.3580833333333335,0,9,5,11,11,4,9,40,16,
90108324,1,Narendra Sirvi,L3,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,1.3633541666666666,0,9,4,14,12,0,21,40,18,
90108324,1,Narendra Sirvi,L3,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,1.3524166666666666,0,9,3,20,11,20,9,40,24,
90108324,1,Narendra Sirvi,L3,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,1.352625,0,9,1,26,4,4,14,40,25,
90108324,1,Narendra Sirvi,L3,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,198.0,1.3467083333333332,0,8,,29,,0,9,38,40,
90108324,1,Narendra Sirvi,L3,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,211.0,1.3229791666666668,0,7,,28,,20,15,38,48,
90108324,1,Narendra Sirvi,L3,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,190.0,1.313375,0,6,,26,,4,9,38,40,
90108324,1,Narendra Sirvi,L3,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,175.0,1.2538125,0,5,,24,,0,15,34,37,
90108324,1,Narendra Sirvi,L3,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,131.0,1.2000416666666667,1,3,,15,,20,9,28,28,
90108324,1,Narendra Sirvi,L3,27,standard_converged,0.6,0,0,3,1,1,0,55,14,8,6,0,90.0,1.1809166666666666,3,2,31,11,31,4,15,22,15,
90108324,1,Narendra Sirvi,L3,28,standard_converged,0.6,0,0,3,1,1,0,47,14,8,6,0,55.0,1.1366666666666667,10,,32,,32,0,9,15,13,
90108324,1,Narendra Sirvi,L3,29,standard_converged,0.6,0,0,3,1,1,0,36,14,7,5,0,36.0,1.136125,13,,24,,56,20,11,12,6,0
90113773,0,kreiack,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90113773,0,kreiack,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90113773,0,kreiack,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90113773,0,kreiack,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90113773,0,kreiack,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90113773,0,kreiack,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
90113773,0,kreiack,L1,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1567916666666667,0,10,6,10,6,6,0,2,0,
90113773,0,kreiack,L1,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.1513958333333334,0,10,6,17,12,0,0,2,0,0
90113773,0,kreiack,L1,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.1680208333333335,0,11,10,25,22,0,18,6,0,
90113773,0,kreiack,L1,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.062875,2,11,7,33,7,4,0,12,0,
90113773,0,kreiack,L1,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.0733541666666668,0,11,7,41,11,0,9,17,0,
90113773,0,kreiack,L1,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.0969166666666668,0,4,8,9,24,6,0,21,0,0
90113773,0,kreiack,L1,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.1016041666666667,0,6,6,14,18,4,9,27,0,
90113773,0,kreiack,L1,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.0499375,3,6,4,12,6,0,6,33,0,
90113773,0,kreiack,L1,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.0678541666666668,2,9,4,18,12,28,9,38,4,
90113773,0,kreiack,L1,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.0366041666666668,3,8,4,10,14,4,9,40,0,
90113773,0,kreiack,L1,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.0267916666666668,3,10,3,13,6,0,9,40,4,
90113773,0,kreiack,L1,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.0315416666666666,1,10,4,14,6,20,12,40,8,
90113773,0,kreiack,L1,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,0.9964791666666666,0,9,5,11,11,4,9,40,16,
90113773,0,kreiack,L1,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,0.9738333333333334,0,9,4,14,12,0,21,40,18,
90113773,0,kreiack,L1,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,0.8991041666666667,0,9,3,20,11,20,9,40,24,
90113773,0,kreiack,L1,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,0.8350416666666667,0,9,1,26,4,4,14,40,25,
90113773,0,kreiack,L1,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,0.8029583333333332,1,8,,29,,0,9,38,39,
90113773,0,kreiack,L1,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,0.6754583333333333,1,7,,28,,20,15,38,47,
90113773,0,kreiack,L1,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,0.5851458333333333,1,6,,26,,4,9,38,38,
90113773,0,kreiack,L1,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,0.6518333333333333,1,5,,24,,0,15,34,36,
90113773,0,kreiack,L1,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,0.567125,2,3,,15,,20,9,28,26,
90113773,0,kreiack,L1,27,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,90.0,0.596125,4,2,30,11,30,4,15,22,15,
90113773,0,kreiack,L1,28,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,55.0,0.5692708333333334,11,,31,,31,0,9,15,13,
90113773,0,kreiack,L1,29,standard_converged,0.6,0,0,3,1,1,0,36,14,8,5,0,37.0,0.6050416666666667,14,,24,,56,20,15,12,6,0
90113773,1,Aurora wy,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90113773,1,Aurora wy,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90113773,1,Aurora wy,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90113773,1,Aurora wy,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90113773,1,Aurora wy,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90113773,1,Aurora wy,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
90113773,1,Aurora wy,L1,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1567916666666667,0,10,6,10,6,6,0,2,0,
90113773,1,Aurora wy,L1,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.1513958333333334,0,10,6,17,12,0,0,2,0,0
90113773,1,Aurora wy,L1,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.1680208333333335,2,11,10,25,22,0,18,6,0,
90113773,1,Aurora wy,L1,9,standard_converged,0.6,0,0,2,1,0,0,30,10,5,5,0,99.0,1.062875,3,11,7,33,7,4,0,12,0,
90113773,1,Aurora wy,L1,10,standard_converged,0.6,0,0,2,1,0,0,35,11,6,5,0,121.0,1.0733541666666668,1,11,7,41,11,0,9,17,0,
90113773,1,Aurora wy,L1,11,standard_converged,0.6,0,0,3,1,1,0,33,13,6,5,0,54.0,1.0969166666666668,1,4,8,9,20,6,0,21,0,0
90113773,1,Aurora wy,L1,12,standard_converged,0.6,0,0,3,1,1,0,39,13,8,5,0,74.0,1.1016041666666667,1,6,6,14,18,4,9,27,0,
90113773,1,Aurora wy,L1,13,standard_converged,0.6,0,0,3,1,1,0,43,13,8,5,0,76.0,1.0499375,3,6,4,12,6,0,6,33,0,
90113773,1,Aurora wy,L1,14,standard_converged,0.6,0,0,3,1,1,0,51,13,8,5,0,104.0,1.0678541666666668,2,9,4,18,12,21,9,38,4,
90113773,1,Aurora wy,L1,15,standard_converged,0.6,0,0,3,1,1,0,52,13,8,5,0,81.0,1.0366041666666668,2,8,4,10,14,4,9,40,0,
90113773,1,Aurora wy,L1,16,standard_converged,0.6,0,0,3,1,1,0,53,13,8,5,0,97.0,1.0267916666666668,2,10,3,13,6,0,9,40,4,
90113773,1,Aurora wy,L1,17,standard_converged,0.6,0,0,3,1,1,0,54,13,8,5,0,107.0,1.0315416666666666,2,10,4,14,6,16,12,40,8,
90113773,1,Aurora wy,L1,18,standard_converged,0.6,0,0,3,1,1,0,54,13,8,5,0,114.0,0.9964791666666666,2,9,5,11,11,4,9,40,15,
90113773,1,Aurora wy,L1,19,standard_converged,0.6,0,0,3,1,1,0,53,13,8,5,0,124.0,0.9738333333333334,2,9,4,14,12,0,21,40,17,
90113773,1,Aurora wy,L1,20,standard_converged,0.6,0,0,3,1,1,0,52,13,8,5,0,148.0,0.8991041666666667,2,9,3,20,11,16,9,40,23,
90113773,1,Aurora wy,L1,21,standard_converged,0.6,0,0,3,1,1,0,50,13,8,5,0,160.0,0.8350416666666667,3,9,1,26,4,4,14,40,23,
90113773,1,Aurora wy,L1,22,standard_converged,0.6,0,0,3,1,1,0,46,13,8,5,0,193.0,0.8029583333333332,3,8,,29,,0,9,38,38,
90113773,1,Aurora wy,L1,23,standard_converged,0.6,0,0,3,1,1,0,45,13,8,5,0,202.0,0.6754583333333333,3,7,,28,,16,15,38,44,
90113773,1,Aurora wy,L1,24,standard_converged,0.6,0,0,3,1,1,0,44,13,8,5,0,183.0,0.5851458333333333,3,6,,26,,4,9,38,37,
90113773,1,Aurora wy,L1,25,standard_converged,0.6,0,0,3,1,1,0,39,13,8,5,0,166.0,0.6518333333333333,3,5,,24,,0,15,34,33,
90113773,1,Aurora wy,L1,26,standard_converged,0.6,0,0,3,1,1,0,31,13,8,5,0,126.0,0.567125,4,3,,15,,16,9,28,26,
90113773,1,Aurora wy,L1,27,standard_converged,0.6,0,0,3,1,1,0,53,13,8,5,0,89.0,0.596125,6,2,29,11,29,4,15,22,15,
90113773,1,Aurora wy,L1,28,standard_converged,0.6,0,0,3,1,1,0,45,13,8,5,0,54.0,0.5692708333333334,13,,30,,30,0,9,15,13,
90113773,1,Aurora wy,L1,29,standard_converged,0.6,0,0,3,1,1,0,35,13,8,4,0,36.0,0.6050416666666667,16,,23,,53,16,15,12,6,0
90117191,0,Juwon Kweon,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90117191,0,Juwon Kweon,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90117191,0,Juwon Kweon,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90117191,0,Juwon Kweon,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90117191,0,Juwon Kweon,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90117191,0,Juwon Kweon,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
90117191,0,Juwon Kweon,L1,6,standard_converged,0.6,0,0,1,0,0,0,18,6,4,2,0,38.0,1.1567916666666667,0,10,6,10,6,6,0,2,0,
90117191,0,Juwon Kweon,L1,7,standard_converged,0.6,0,0,1,0,0,0,18,7,4,2,0,52.0,1.1659791666666666,0,10,6,17,12,0,0,2,0,0
90117191,0,Juwon Kweon,L1,8,standard_converged,0.6,0,0,2,1,0,0,27,7,5,2,0,74.0,1.1888541666666668,0,11,10,25,22,0,18,6,0,
90117191,0,Juwon Kweon,L1,9,standard_converged,0.6,0,0,2,1,0,0,30,11,5,6,0,100.0,1.0920416666666668,2,11,7,33,7,4,0,12,0,
90117191,0,Juwon Kweon,L1,10,standard_converged,0.6,0,0,2,1,0,0,35,12,6,6,0,122.0,1.1180416666666666,0,11,7,41,11,0,9,17,0,
90117191,0,Juwon Kweon,L1,11,standard_converged,0.6,0,0,3,1,1,0,33,14,6,6,0,55.0,1.1203541666666665,0,4,8,9,24,6,0,21,0,0
90117191,0,Juwon Kweon,L1,12,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,75.0,1.1195208333333335,0,6,6,14,18,4,9,27,0,
90117191,0,Juwon Kweon,L1,13,standard_converged,0.6,0,0,3,1,1,0,43,14,8,6,0,77.0,1.0630625,2,6,4,12,6,0,6,33,0,
90117191,0,Juwon Kweon,L1,14,standard_converged,0.6,0,0,3,1,1,0,51,14,8,6,0,105.0,1.0666041666666666,1,9,4,18,12,28,9,38,4,
90117191,0,Juwon Kweon,L1,15,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,82.0,1.0718125,1,8,4,10,14,4,9,40,0,
90117191,0,Juwon Kweon,L1,16,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,98.0,1.0706458333333333,1,10,3,13,6,0,9,40,4,
90117191,0,Juwon Kweon,L1,17,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,108.0,1.0853958333333333,0,10,4,14,6,20,12,40,8,
90117191,0,Juwon Kweon,L1,18,standard_converged,0.6,0,0,3,1,1,0,54,14,8,6,0,117.0,1.0721458333333334,0,9,5,11,11,4,9,40,16,
90117191,0,Juwon Kweon,L1,19,standard_converged,0.6,0,0,3,1,1,0,53,14,8,6,0,127.0,1.0445,0,9,4,14,12,0,21,40,18,
90117191,0,Juwon Kweon,L1,20,standard_converged,0.6,0,0,3,1,1,0,52,14,8,6,0,151.0,0.9883541666666666,0,9,3,20,11,20,9,40,24,
90117191,0,Juwon Kweon,L1,21,standard_converged,0.6,0,0,3,1,1,0,50,14,8,6,0,165.0,0.9496249999999999,0,9,1,26,4,4,14,40,25,
90117191,0,Juwon Kweon,L1,22,standard_converged,0.6,0,0,3,1,1,0,46,14,8,6,0,196.0,0.9477500000000001,0,8,,29,,0,9,38,39,
90117191,0,Juwon Kweon,L1,23,standard_converged,0.6,0,0,3,1,1,0,45,14,8,6,0,209.0,0.9182916666666667,0,7,,28,,20,15,38,47,
90117191,0,Juwon Kweon,L1,24,standard_converged,0.6,0,0,3,1,1,0,44,14,8,6,0,186.0,0.9024375,0,6,,26,,4,9,38,38,
90117191,0,Juwon Kweon,L1,25,standard_converged,0.6,0,0,3,1,1,0,39,14,8,6,0,173.0,0.7367708333333334,0,5,,24,,0,15,34,36,
90117191,0,Juwon Kweon,L1,26,standard_converged,0.6,0,0,3,1,1,0,31,14,8,6,0,127.0,0.6235833333333334,1,3,,15,,20,9,28,26,
90117191,0,Juwon Kweon,L1,27,standard_converged,0.6,0,0,3,1,1,0,55,14,8,6,0,90.0,0.6539375,3,2,31,11,31,4,15,22,15,
90117191,0,Juwon Kweon,L1,28,standard_converged,0.6,0,0,3,1,1,0,47,14,8,6,0,55.0,0.6380833333333333,10,,32,,32,0,9,15,13,
90117191,0,Juwon Kweon,L1,29,standard_converged,0.6,0,0,3,1,1,0,36,14,8,5,0,37.0,0.6448333333333334,13,,24,,56,20,15,12,6,0
90117191,1,Yaroslav,L1,0,standard_converged,0.6,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,,,,,,,,,
90117191,1,Yaroslav,L1,1,standard_converged,0.6,0,0,1,0,0,0,17,4,3,1,0,25.0,1.065,0,7,10,7,10,0,0,,,
90117191,1,Yaroslav,L1,2,standard_converged,0.6,0,0,1,0,0,0,18,4,3,1,0,25.0,1.0934791666666668,0,7,11,7,11,0,0,,,
90117191,1,Yaroslav,L1,3,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1148125000000002,0,8,11,8,21,0,0,,,
90117191,1,Yaroslav,L1,4,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,28.0,1.1318124999999999,0,8,11,8,32,0,0,,,
90117191,1,Yaroslav,L1,5,standard_converged,0.6,0,0,1,0,0,0,19,4,3,1,0,36.0,1.1456875000000002,0,10,7,10,9,0,0,2,0,
